Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Medium')",10,6.651,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Medium')",8,9.706,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",10,6.673,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",8,9.743,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",10,9.625,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",10,5.877,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Hard')",10,0.61,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Hard')",10,0.61,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",10,0.607,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",10,0.608,Player_1
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",17,-55.437,Draw
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",10,7.159,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Hard')",10,0.605,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Hard')",10,0.612,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",10,0.61,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",10,0.61,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",17,-9.858,Draw
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",10,6.899,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Hard')",10,6.629,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Hard')",17,-13.773,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",10,6.902,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Hard')",17,-7.148,Draw
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",10,9.015,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Hard')",10,8.698,Player_1
Minimax,Minimax,"[5, 5]","('Easy', 'Easy')",27,-17.973,Draw
Minimax,Minimax,"[5, 5]","('Easy', 'Easy')",27,-0.217,Draw
Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.23,Draw
Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.232,Draw
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.22,Draw
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.242,Draw
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Easy')",27,-0.235,Draw
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Easy')",27,-0.27,Draw
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.192,Draw
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.218,Draw
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.195,Draw
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.188,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Easy')",27,-0.218,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Easy')",27,-0.242,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.216,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Easy')",27,-0.192,Draw
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.205,Draw
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Easy')",27,-0.203,Draw
Minimax,Minimax,"[5, 5]","('Easy', 'Medium')",17,-0.199,Draw
Minimax,Minimax,"[5, 5]","('Easy', 'Medium')",16,1.045,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",17,-1.243,Draw
Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",16,1.031,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",16,7.315,Player_1
Minimax,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",32,-8.55,Draw
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Medium')",17,-0.2,Draw
Minimax_AlphaBeta,Minimax,"[5, 5]","('Easy', 'Medium')",16,1.069,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",17,-1.304,Draw
Minimax_AlphaBeta,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",16,1.028,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",16,7.301,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",32,-8.56,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Medium')",17,-0.224,Draw
Monte_Carlo_TS,Minimax,"[5, 5]","('Easy', 'Medium')",16,1.036,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",17,-1.268,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Medium')",16,1.041,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",16,7.269,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[5, 5]","('Easy', 'Medium')",32,-8.538,Draw
Minimax,Minimax,"[5, 5]","('Easy', 'Hard')",17,3.955,Player_2
Minimax,Minimax,"[5, 5]","('Easy', 'Hard')",18,2.799,Player_1
Minimax,Minimax_AlphaBeta,"[5, 5]","('Easy', 'Hard')",17,1.392,Player_2
